ID,Title,"Tokyo FESTIVALの分類",WEBサイトのアドレス,概要,対象,会場(投稿),会場の所属する自治体,会場の存在する自治体名,主催,協賛,協力,後援,申請自治体,開催年度,"単日/複数日 - 期間",開催時間,開催日数（展覧会・公演）,公演回数／実施回数（講演、ワークショップ等）,人数/参加者数,料金,出演者数／出展アーティスト数／登壇者数等,出演者数／出展アーティスト数／登壇者数等（外国人）,ジャンル,多言語対応の有無,多言語対応（例）ウェブサイトの多言語化,多言語対応（例）音声ガイドの多言語化,多言語対応（例）キャプション・字幕の多言語化,多言語対応（例）その他の多言語化,多言語対応（例）その他の多言語化（内容）,バリアフリー対応の有無,バリアフリー対応策（例）,バリアフリー対応策（例）その他,組織委員会の認証の有無,画像等データの有無,画像,動画URL,関連プログラム名,決算額_year,決算額_price,期間_date,期間_date_to,単日/複数日_date,国_country,国_num
3206,青梅市立友田小学校,1,,"子供たちが日本の伝統文化・芸能に触れ、日本の文化の価値に対する正しい理解を深めるとともに、幅広い知識を育めるよう、若手実演家等を講師とする体験事業を都内の小・中・高・特別支援学校にて実施します。

開催日：2/22

内容：箏

実施団体（協力）：公益社団法人日本三曲協会

体験者（人）：56",子供向け,青梅市立友田小学校,,,アーツカウンシル東京,,東京都|公益社団法人日本三曲協会,,,2018,2018,,単日/複数日,20180222,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""56"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,伝統芸能（歌舞伎・能等）|芸術文化の体験型イベント（外国人向け・子供向け含む）,有り,英語,,,,,無し,,,なし,なし,,,,,,,
3208,"TWS-Emerging 2017 Part.1",1,http://www.tokyoartsandspace.jp/archive/2017/04/tws-emerging2017-1.shtml,"TWS-Emerging 2017 【第1期】として以下内容を実施した。

会　期：2017年06月10日(土)-2017年07月09日(日)
休館日：6/12・19・26、7/3
時　間：11:00-19:00
入場料：無料
主　催：公益財団法人東京都歴史文化財団　東京都現代美術館育成支援課
会　場：トーキョーワンダーサイト本郷
参加アーティスト：黒石美奈子、黒田恭章、神 祥子

オープニング・トーク ｜ 6月10日（土）16:30－18:00
ゲスト｜平野到氏（埼玉県立近代美術館 学芸主幹）",,トーキョーワンダーサイト本郷,,,"公益財団法人東京都歴史文化財団|東京都現代美術館 育成支援課",,,,,2017,2017,,期間,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""19:00:00"";s:10:""time_bikou"";s:0:"""";}}}",26,26,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""474"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",3,,展覧会（美術、歴史、写真、建築、文芸等）|講演会・シンポジウム|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,20170610,20170709,日本,3
3210,"TWS-Emerging 2017 Part.2",1,http://www.tokyoartsandspace.jp/archive/2017/04/tws-emerging2017-2.shtml,"TWS-Emerging 2017 【第2期】として以下内容を実施した。

会　期：2017年07月22日(土) - 2017年08月20日(日) 
休館日：7/24・31、8/7・14
時　間：11:00-19:00
入場料：無料
主　催：公益財団法人東京都歴史文化財団　東京都現代美術館育成支援課
会　場：トーキョーワンダーサイト本郷
参加アーティスト：山内祥太、伊藤夏実、鹿野洋平

オープニング・イベント ｜ 7月22日（土）16:30－18:00
ゲスト｜中野仁詞氏（公益財団法人神奈川芸術文化財団／ヨコハマトリエンナーレ2017 キュレーター）",,トーキョーワンダーサイト本郷,,,"公益財団法人東京都歴史文化財団|東京都現代美術館 育成支援課",,,,,2017,2017,,期間,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""19:00:00"";s:10:""time_bikou"";s:0:"""";}}}",26,26,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""482"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",3,,展覧会（美術、歴史、写真、建築、文芸等）|講演会・シンポジウム|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,20170722,20170820,日本,3
3211,"TWS-Emerging 2017 Part.3",1,http://www.tokyoartsandspace.jp/archive/2017/04/tws-emerging2017-3.shtml,"TWS-Emerging 2017 【第3期】として以下内容を実施した。

会　期：2017年09月02日(土) - 2017年10月01日(日) 
休館日：9/4・11・19・25
時　間：11:00-19:00
入場料：無料
主　催：公益財団法人東京都歴史文化財団　東京都現代美術館育成支援課
会　場：トーキョーワンダーサイト本郷
参加アーティスト：渡部仁美、林 菜穂、石井佑果

オープニング・イベント ｜ 9月2日（土）16:30－18:00
ゲスト｜山本和弘氏（栃木県立美術館 シニア・キュレーター）",,トーキョーワンダーサイト本郷,,,"公益財団法人東京都歴史文化財団|東京都現代美術館 育成支援課",,,,,2017,2017,,期間,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""19:00:00"";s:10:""time_bikou"";s:0:"""";}}}",26,26,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""461"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",3,,展覧会（美術、歴史、写真、建築、文芸等）|講演会・シンポジウム|人材育成事業,有り,英語,,,,,無し,,,なし,なし,,,,20170902,20171001,日本,
3213,【2017】東京都江戸東京博物館　演芸プログラム,1,https://www.artscouncil-tokyo.jp/ja/events/18078/,"寄席などで今も人気の様々な演芸（和妻、曲芸、紙切り）の技をプロの手本とともに体験していただきます。簡単な形を作る紙切りや傘回しなどの曲芸体験を実施します。

開催日：4/8～9/30毎週土曜日計26日

会場：東京都江戸東京博物館5F 常設展示室内

プログラム名：演芸プログラム

内容：演芸（曲芸・紙切り・和妻）の体験および実演の鑑賞

実施団体（協力）：公益社団法人落語芸術協会

料金（円）：無料

鑑賞者(人)※1：12,517［6,670］

※１　［　］内は体験者数",外国人向け,"東京都江戸東京博物館 - 5F 常設展示室",,,アーツカウンシル東京,,東京都|公益社団法人落語芸術協会,,,2017,2017,,単日/複数日,"20170408,20170415,20170422,20170429,20170506,20170513,20170520,20170527,20170603,20170610,20170617,20170624,20170701,20170708,20170715,20170722,20170729,20170805,20170812,20170819,20170826,20170902,20170909,20170916,20170923,20170930","a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""12:30:00"";s:7:""time_to"";s:8:""13:00:00"";s:10:""time_bikou"";s:0:"""";}i:1;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""14:30:00"";s:10:""time_bikou"";s:0:"""";}i:2;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:0:"""";}}}",26,78,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:5:""12517"";s:6:""備考"";s:4:""6670"";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,演芸（落語・漫才等）|芸術文化の体験型イベント（外国人向け・子供向け含む）,有り,英語,,,,,無し,,,なし,あり・チラシ画像|あり・その他画像,,,,20170408,20170930,,
3214,東京フォーラム《連携と人財育成がヒラク未来》,1,http://www.t-bunka.jp/stage/host_10159.html,"日時：平成29年5月12日（金）・13日（土）
会場：東京文化会館 小ホール、大会議室、中会議室、リハーサル室Ｂ
入場者数（人）：458
入場料金等（円）：無料

内容：
東京フォーラム《連携と人財育成がヒラク未来》
対象：文化施設職員、コーディネーター人材、文化施設における様々な活動に関心のあるアーテスト、文化芸術関係者、文化政策関係者、自治体関係者など",,"東京文化会館 - 小ホール|東京文化会館 - 大会議室|東京文化会館 - 中会議室|東京文化会館 - リハーサル室B",,,東京都|東京文化会館|アーツカウンシル東京,,,,,2017,2017,,単日/複数日,"20170512,20170513","a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""19:00:00"";s:10:""time_bikou"";s:25:""2017年5月12日（金）"";}i:1;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""18:00:00"";s:10:""time_bikou"";s:25:""2017年5月13日（土）"";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""458"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:35:""<p>無料（事前申込制）</p>
"";}",37,,クラシック音楽（オペラ等を含む）|講演会・シンポジウム|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,イギリス,2
3216,首都圏文化施設における教育普及プログラム担当者のための意見交換会,1,,"日時：平成29年9月21日（木）14：00～17：00
会場：東京文化会館　応接室１
入場者数（人）：8
入場料金等（円）：無料

内容：
首都圏文化施設における教育普及プログラム担当者のための意見交換会",,"東京文化会館 - 応接室１",,,東京文化会館,,,,,2017,2017,,単日/複数日,20170921,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""14:00:00"";s:7:""time_to"";s:8:""17:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:1:""8"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:14:""<p>無料</p>
"";}",,,芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業|その他,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,イギリス,2
3218,【2017】浅草文化観光センター　日本舞踊プログラム,1,https://www.artscouncil-tokyo.jp/ja/events/18084/,"日本舞踊は日本の伝統的な踊りで、約400年の歴史があります。
日本人らしい優美で細やかなしぐさや動きが特徴です。日本舞踊家の指導の下、皆さんも浴衣を着て踊ってみましょう。浴衣は、簡単に着用できる日本の伝統的な着物の一つです。体験に必要なものはお貸しいたします。また、日本舞踊の有名な演目の一つとして親しまれている「藤娘」もご鑑賞いただけます（約5分）。藤の花の精が、娘に化身して踊るという内容で、あざやかで美しい踊りが見所の演目です。

開催日：4/9～3/25毎週日曜日計34日
4/16、5/14、21、6/18、7/9、16、30、8/20、9/17、10/15、11/19、12/17、31、1/21、2/18、25、3/18は除く

会場：浅草文化観光センター

プログラム名：日本舞踊プログラム

内容：浴衣を着て日本舞踊の体験および「藤娘」実演の鑑賞

実施団体（協力）：公益社団法人日本舞踊協会（東京支部城東ブロック）

料金（円）：無料

鑑賞者(人)※1：2,631［1,671］

※１　［　］内は体験者数",外国人向け,"浅草文化観光センター - 6F",,,アーツカウンシル東京,,東京都|公益社団法人日本舞踊協会,,,2017,2017,,期間,20170409,20180325,"a:1:{s:4:""time"";a:3:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:0:"""";}i:1;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:8:""14:00:00"";s:10:""time_bikou"";s:0:"""";}i:2;a:3:{s:9:""time_from"";s:8:""15:00:00"";s:7:""time_to"";s:8:""16:00:00"";s:10:""time_bikou"";s:0:"""";}}}",34,102,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""2631"";s:6:""備考"";s:4:""1671"";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,舞踊・ダンス（バレエ等を含む）|芸術文化の体験型イベント（外国人向け・子供向け含む）,有り,英語,,,,,無し,,,なし,あり・チラシ画像|あり・その他画像,,,,,,
3219,"コハーン・イシュトヴァーン＆中野翔太 デュオ・コンサート",1,http://www.t-bunka.jp/stage/host_10551.html,"日時：平成30年3月2日（金）11：00～12：00
会場：東京文化会館　小ホール
入場者数（人）：653
入場料金等（円）：500

内容：
コハーン・イシュトヴァーン＆中野翔太デュオ・コンサート

出演
クラリネット：[ハンガリー]コハーン・イシュトヴァーン　*第11回東京音楽コンクール木管部門第1位及び聴衆賞
ピアノ：中野翔太

曲目
J.S.バッハ：G線上のアリア
サティ：ジムノペディ
ガーシュウィン：ラプソディ・イン・ブルー　他
※コンサートの途中に「ある曲」を会場内全員で演奏します。
",,"東京文化会館 - 小ホール",,,東京都|東京文化会館|アーツカウンシル東京,,,,,2017,2017,,単日/複数日,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""653"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:45:""<p>料金（税込）<br />
自由500円</p>
"";}",2,1,クラシック音楽（オペラ等を含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20180302,ハンガリー,1
3220,平成29年度全国4館連携フォーラム実施報告会,1,https://www.artscouncil-tokyo.jp/ja/events/25556/,"日時：平成30年3月2日（金）12：30～19：15
会場：東京文化会館大会議室ほか
入場者数（人）：62
入場料金等（円）：無料※事前申し込み制

内容：
平成29年度全国4館連携フォーラム実施報告会
対象：文化施設職員、コーディネーター人材、文化施設における様々な活動に関心のあるアーティスト、文化芸術関係者、文化政策関係者、自治体関係者など",,"東京文化会館 - 大会議室|東京文化会館 - 小ホール",,,東京都|東京文化会館|アーツカウンシル東京,,,,,2017,2017,,単日/複数日,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""12:30:00"";s:7:""time_to"";s:8:""19:15:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""62"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:38:""<p>無料※事前申し込み制</p>
"";}",18,,講演会・シンポジウム|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業|その他,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20180302,ハンガリー,1
3222,"０〜３才児のためのはじめてのステージ 〜クラリネットってなあに？",1,,"日時：平成29年11月10日（金）11：00～12：00
会場：調布市グリーンホール 大ホール
入場者数（人）：80
入場料金等（円）：無料

内容：
［他館連携事業］
０～３才児のためのはじめてのステージ ～クラリネットってなあに？",子供向け,"調布市グリーンホール - 大ホール",,,東京文化会館,,,,,2017,2017,,単日/複数日,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""12:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""80"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:14:""<p>無料</p>
"";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,バリアフリー対応施設,,なし,なし,,,,20171110,ハンガリー,1
3226,"小曽根 真ワークショップ「自分でみつける音楽」Vol.5",1,http://www.t-bunka.jp/stage/host_10170.html,"事業名：小曽根真ワークショップ「自分でみつける音楽」Vol.5
開催年月日：平成29年10月11日㈬
入場者数（人）：598
入場料金等（円）：1,500～1,000
内容：出演：小曽根真",,"東京文化会館 - 小ホール",,,東京都|東京文化会館|アーツカウンシル東京,,,,,2017,2017,,単日/複数日,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:17:""（18:30開場）"";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""598"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:69:""<p>料金（税込）<br />
自由1,500円　25歳以下1,000円</p>
"";}",1,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,20171011,,
3228,東京都内における特別支援学校コンサート（東京都立青峰学園体育館）,1,,"東京都内における特別支援学校コンサートとして、2016年度は4校にてオーケストラ・コンサートを行った。
そのうちの1校で開催した内容は以下となる。

日時：2016年10月28日（金）13:30～14:45
会場：東京都立青峰学園体育館
入場者数（人）：112名
内容：東京都内における特別支援学校コンサート
出演：指揮・司会／海老原光、管弦楽／日本フィルハー
モニー交響楽団
対象：小1 ～高3 、教職員、保護者

主催：東京オーケストラ事業協同組合",子供向け|障害者向け,"東京都立青峰学園 ‐ 体育館",,,東京オーケストラ事業協同組合,,東京都立青峰学園,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""13:30:00"";s:7:""time_to"";s:8:""14:45:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""112"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:29:""<p>入場料金　無料</p>
"";}",,,クラシック音楽（オペラ等を含む）,無し,,,,,,無し,,,なし,なし,,,,20161028,,
3230,オペラの登場人物になる！《合唱・演技》《ダンス》,1,https://www.artscouncil-tokyo.jp/ja/events/19396/,"開催日：7/24～11/4
実施回数：22
会場：東京文化会館 ほか
プログラム：オペラの登場人物になる！合唱・演技／ダンス
対象：小学１年生～高校３年生
料金（円）：2000
参加者（人）：延べ494

歌唱や演技、ステージマナー等を学び、プロのオペラ歌手やプランナーが創るオペラの舞台（オペラBOX「Help! Help! グロボリンクスだ！〜エイリアン襲来!!〜」）に出演した。
日程：
7月24日（月）からワークショップ開始
本番：11月4日（土）
講師：
歌唱指導・音楽総括・指揮：柴田真郁
演出：岩田達宗
演出助手：橋詰陽子　ほか",子供向け,東京文化会館,,,東京都|東京文化会館|アーツカウンシル東京,,,,,2017,2017,,期間,20170724,20171104,"a:1:{s:4:""time"";b:0;}",22,22,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""494"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:30:""<p>料金（円）：2000</p>
"";}",3,,クラシック音楽（オペラ等を含む）|芸術文化の体験型イベント（外国人向け・子供向け含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,
3231,東京都内における特別支援学校コンサート（東京都立清瀬特別支援学校）,1,,"東京都内における特別支援学校コンサートとして、2016年度は4校にてオーケストラ・コンサートを行った。
そのうちの1校で開催した内容は以下となる。

日時：2017年2月8日（水）11：00～11：45
会場：東京都立清瀬特別支援学校
入場者数（人）：300名
内容：東京都内における特別支援学校コンサート
出演：指揮／三ツ橋敬子、司会・ボディパーカッション
／山本愛香、管弦楽／東京フィルハーモニー交響楽団
対象：小1 ～中3 、教職員、保護者

主催：東京オーケストラ事業協同組合",子供向け|障害者向け,東京都立清瀬特別支援学校,,,東京オーケストラ事業協同組合,,東京都立清瀬特別支援学校,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:8:""11:45:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""300"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:29:""<p>入場料金　無料</p>
"";}",,,クラシック音楽（オペラ等を含む）,無し,,,,,,無し,,,なし,なし,,,,20170208,,
3233,東京都内における特別支援学校コンサート（東京都立白鷺特別支援学校）,1,,"東京都内における特別支援学校コンサートとして、2016年度は4校にてオーケストラ・コンサートを行った。
そのうちの1校で開催した内容は以下となる。

日時：2017年2月10日（金）
1 ）13：20～14：00
2 ）14：20～15：00
会場：東京都立白鷺特別支援学校
入場者数（人）：326名
内容：東京都内における特別支援学校コンサート
出演：指揮／梅田俊明、管弦楽／東京交響楽団
対象： 1 ）高2 ～高3 、教職員、保護者
2 ）高1 ､教職員、保護者

主催：東京オーケストラ事業協同組合",障害者向け,東京都立白鷺特別支援学校,,,東京オーケストラ事業協同組合,,東京都立白鷺特別支援学校,,,2016,2016,,単日/複数日,,,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""13:20:00"";s:7:""time_to"";s:8:""14:00:00"";s:10:""time_bikou"";s:0:"""";}i:1;a:3:{s:9:""time_from"";s:8:""14:20:00"";s:7:""time_to"";s:8:""15:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""326"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:29:""<p>入場料金　無料</p>
"";}",,,クラシック音楽（オペラ等を含む）,無し,,,,,,無し,,,なし,なし,,,,20170210,,
3234,オペラの登場人物になる《工作》,1,https://www.artscouncil-tokyo.jp/ja/events/19389/,"開催日：7/22、23、11/3（ゲネプロ鑑賞）
実施回数：4
会場：東京文化会館（7/22）、赤坂区民センター（7/23）、東京文化会館（11/3）
プログラム：オペラに登場するものづくり！《工作》
対象：小学校１～６年生
料金（円）：500
参加者（人）：延べ183

ダンスや演技、ステージマナー等を学び、プロのオペラ歌手やプランナーが創るオペラの舞台（オペラBOX「Help! Help! グロボリンクスだ！〜エイリアン襲来!!〜」）に出演した。
",子供向け,"東京文化会館 - 大会議室|赤坂区民センター - 研修室|東京文化会館 - 小ホール",,,東京都|東京文化会館|アーツカウンシル東京,,,,,2017,2017,,単日/複数日,20170724,20171104,"a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""10:30:00"";s:7:""time_to"";s:8:""12:30:00"";s:10:""time_bikou"";s:35:""ワークショップ（1）（3）"";}i:1;a:3:{s:9:""time_from"";s:8:""14:30:00"";s:7:""time_to"";s:8:""16:30:00"";s:10:""time_bikou"";s:35:""ワークショップ（2）（4）"";}}}",3,4,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""183"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:26:""<p>500円（税込）</p>
"";}",,,クラシック音楽（オペラ等を含む）|芸術文化の体験型イベント（外国人向け・子供向け含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,バリアフリー対応施設,,なし,なし,,,,"20170722,20170723,20171103",,
