"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Google API Key","Enqueue Google Maps API Script","Enqueue ACF Google Maps Script","Force Shortcodes Processing","Multilingual VC Snippet IDs","Multilingual ACF Field Picker IDs","Tokyo FESTIVALの分類","Tokyo FESTIVALの分類",WEBサイトのアドレス,WEBサイトURL,概要,概要,会場(投稿),会場の存在する自治体名,会場の所属する自治体,申請自治体,会場,主催,共催,協賛,協力,後援,開催年度,"単日/複数日 - 期間",開催時間,対象,開催日数（展覧会・公演）,公演回数／実施回数（講演、ワークショップ等）,人数/参加者数,人数,料金,出演者数／出展アーティスト数／登壇者数等,出演者数／出展アーティスト数／登壇者数等（外国人）,ジャンル,多言語対応の有無,多言語対応（例）ウェブサイトの多言語化,多言語対応（例）音声ガイドの多言語化,多言語対応（例）キャプション・字幕の多言語化,多言語対応（例）その他の多言語化,多言語対応（例）その他の多言語化（内容）,バリアフリー対応の有無,バリアフリー対応策（例）,バリアフリー対応策（例）その他,組織委員会の認証の有無,画像等データの有無,画像,動画URL,関連プログラム名,事業マスター,カテゴリ,会場の所属する自治体,会場の存在する自治体名,決算額_year,決算額_price,期間_date,期間_date_to,単日/複数日_date,国_country,国_num
,,,,,,,,,,,,,1,1,http://www.mot-art-museum.jp/edu/katsudou/2017/01/2016-2.html,,"人数：292人

回数：6件

講師：秋山さやか

人数：292人","人数：292人

回数：6件

講師：秋山さやか

人数：292人",,,,,,東京都現代美術館,,,,,2017,2017,,単日/複数日,,,,"a:1:{s:4:""time"";b:0;}",子供向け,6,6,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:66:""292人：経営状況説明書と年報の人数が大きく違う"";}",,"a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",1,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,無し,,,,なし,,,,,,,,,
,,,,,,,,,,,,,1,1,,,講師：棚田康司,講師：棚田康司,,,,,,東京都現代美術館,,,,,2017,2017,,単日/複数日,,,,"a:1:{s:4:""time"";b:0;}",子供向け,,,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:57:""経営状況説明書と年報の人数が大きく違う"";}",,"a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",1,,芸術文化の体験型イベント（外国人向け・子供向け含む）,無し,,,,,,無し,,,,なし,,,,,,,,,
,,,,,,,,,,,,,1,1,http://www.mot-art-museum.jp/edu/katsudou/2017/02/go-west.html,,,,,,,,,東京都現代美術館,,,,,2017,2017,,単日/複数日,,,,"a:1:{s:4:""time"";b:0;}",子供向け,,,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:0:"""";s:6:""備考"";s:0:"""";}",,"a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,,無し,,,,,,無し,,,,なし,,,,,,,,,
,,,,,,,,,,,,,2,2,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/16673/,,"<section>
<div class=""post-format post-format--support post-format--a"">

写真家・本橋成一が1980年代から撮影した築地市場の情景を、その撮影地である「築地」において展示する。魚河岸を育んできた仲卸の技、商いと営み、食文化、独自の街並みが写された写真を展示し、「築地」という世界でも類を見ない巨大市場街の魅力と文化、伝統をひろく伝える。築地の町とともに長年歩むスペース「築地メリーキャブ」と連携し、「町・場・人」が三位一体となった町の魅力を鑑賞者に発信する。

実施時期：2016年12月10日（土）〜23日（金）

実施場所：築地メリーキャブ

</div>
</section>","<section>
<div class=""post-format post-format--support post-format--a"">

写真家・本橋成一が1980年代から撮影した築地市場の情景を、その撮影地である「築地」において展示する。魚河岸を育んできた仲卸の技、商いと営み、食文化、独自の街並みが写された写真を展示し、「築地」という世界でも類を見ない巨大市場街の魅力と文化、伝統をひろく伝える。築地の町とともに長年歩むスペース「築地メリーキャブ」と連携し、「町・場・人」が三位一体となった町の魅力を鑑賞者に発信する。

実施時期：2016年12月10日（土）〜23日（金）

実施場所：築地メリーキャブ

</div>
</section>",築地メリーキャブ,,,,,有限会社ポレポレタイムス社,,,,,2016,2016,500000,期間,,20161210,20161223,"a:1:{s:4:""time"";b:0;}",,14,14,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""900"";s:6:""備考"";s:0:"""";}",,"a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",1,,展覧会（美術、歴史、写真、建築、文芸等）,無し,,,,,,無し,,,なし,なし,,,,,,,,,
,,,,,,,,,,,,,1,1,http://www.mot-art-museum.jp/edu/katsudou/2016/05/mot-199954.html,,"会期：10/14～11/12

人数：193人","会期：10/14～11/12

人数：193人","清澄白河駅 - 周辺エリア",,,,,東京都現代美術館,,,,,2017,2017,,期間,,20171014,20170302,"a:1:{s:4:""time"";b:0;}",,,,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""193"";s:6:""備考"";s:57:""経営状況説明書と年報の人数が大きく違う"";}",,"a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,街なか（屋外）イベント,無し,,,,,,無し,,,,なし,,,,,,,,,
,,,,,,,,,,,,,1,1,http://www.geigeki.jp/performance/event195/,,"北川フラム氏が文化によって創り出される都市の例を挙げながら、これからの都市についてどうあるべきかを語ります。その後、参加者とのディスカッションをおこないます。

[期間]平成30年1月26日（金）
[主催]東京芸術劇場（公益財団法人東京都歴史文化財団）
[会場]アルテアトロ（劇場2階）
[基調講演]北川フラム
[コーディネーター]上門周二（かみかど・しゅうじ）アネスト地域計画　代表","北川フラム氏が文化によって創り出される都市の例を挙げながら、これからの都市についてどうあるべきかを語ります。その後、参加者とのディスカッションをおこないます。

[期間]平成30年1月26日（金）
[主催]東京芸術劇場（公益財団法人東京都歴史文化財団）
[会場]アルテアトロ（劇場2階）
[基調講演]北川フラム
[コーディネーター]上門周二（かみかど・しゅうじ）アネスト地域計画　代表","東京芸術劇場 - アル・テアトロ",,,,,東京芸術劇場|公益財団法人東京都歴史文化財団,,,,,2017,2017,,単日/複数日,20180126,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""18:30:00"";s:7:""time_to"";s:8:""20:30:00"";s:10:""time_bikou"";s:20:""18:00開場・受付"";}}}",,1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""47"";s:6:""備考"";s:0:"""";}",,"a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:45:""<p>入場料3,000円（学生2,000円）</p>
"";}",1,1,講演会・シンポジウム,無し,,,,,,無し,,,,なし,,,,,,,,日本,1
,,,,,,,,,,,,,1,1,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/18501/,,"今年で第7回を数える「高円寺演芸まつり」は高円寺駅地区の神社や銭湯、居酒屋や自転車屋に葬祭場など様々な場所で、落語や漫才、マジックなどの演芸を楽しめる10日間のお祭りです。回を重ねるにつれ、参加する芸人や会場、お客様の数は増えています。
わかりやすい解説付の銭湯寄席「はじめての寄席」や、寄席演芸の花形「紙切り」を存分に楽しめる、「二楽劇場in高円寺」、太神楽曲芸協会若手が取り組む舞台公演「ナゲツナゲ～太神楽曲芸～」などのほか、江戸食文化の天ぷら、寿司、蕎麦やの老舗が連なるエトアール商店街では、お店の選べる食事付落語会を開催するなど、寄席演芸だけでなく、街歩きも一緒に楽しめます。","今年で第7回を数える「高円寺演芸まつり」は高円寺駅地区の神社や銭湯、居酒屋や自転車屋に葬祭場など様々な場所で、落語や漫才、マジックなどの演芸を楽しめる10日間のお祭りです。回を重ねるにつれ、参加する芸人や会場、お客様の数は増えています。
わかりやすい解説付の銭湯寄席「はじめての寄席」や、寄席演芸の花形「紙切り」を存分に楽しめる、「二楽劇場in高円寺」、太神楽曲芸協会若手が取り組む舞台公演「ナゲツナゲ～太神楽曲芸～」などのほか、江戸食文化の天ぷら、寿司、蕎麦やの老舗が連なるエトアール商店街では、お店の選べる食事付落語会を開催するなど、寄席演芸だけでなく、街歩きも一緒に楽しめます。",杉並芸術会館他JR高円寺駅周辺20ヶ所以上,,,,,高円寺演芸まつり実行委員会,,,,,2017,2016,500000,期間,,20170210,20170219,"a:1:{s:4:""time"";b:0;}",,10,40,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""1927"";s:6:""備考"";s:0:"""";}",,"a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,伝統芸能（歌舞伎・能等）|演芸（落語・漫才等）|街なか（屋外）イベント,無し,,,,,,無し,,,なし,なし,,,,,,,,,
,,,,,,,,,,,,,1,1,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/15278/,,"<section>
<div class=""post-format post-format--support post-format--a"">

昭和初期〜30年代まで、東京の神田川・妙正寺川流域には300軒を超える染色関連業が集積し、京都・金沢に並ぶ三大産地として知られていた。今でも新宿区「落合・中井」界隈には、その技術を受け継ぎ、新しい染色を提案する職人・作家たちが集まっている。

「染の小道」は、落合・中井を「染めの街」として再び日本や世界へ発信すること、そして、地域が大切にしてきた価値や環境を多くの方々が直接体験することで、地元の活性化につなげることを目的とした、住民主体のイベントである。妙正寺川の川面に反物を張る「川のギャラリー」、商店街店舗の軒先に、作家が制作した「のれん」を展示する「道のギャラリー」を展開。3日にわたり染め物が中井の街を彩る。

</div>
</section>","<section>
<div class=""post-format post-format--support post-format--a"">

昭和初期〜30年代まで、東京の神田川・妙正寺川流域には300軒を超える染色関連業が集積し、京都・金沢に並ぶ三大産地として知られていた。今でも新宿区「落合・中井」界隈には、その技術を受け継ぎ、新しい染色を提案する職人・作家たちが集まっている。

「染の小道」は、落合・中井を「染めの街」として再び日本や世界へ発信すること、そして、地域が大切にしてきた価値や環境を多くの方々が直接体験することで、地元の活性化につなげることを目的とした、住民主体のイベントである。妙正寺川の川面に反物を張る「川のギャラリー」、商店街店舗の軒先に、作家が制作した「のれん」を展示する「道のギャラリー」を展開。3日にわたり染め物が中井の街を彩る。

</div>
</section>",落合・中井周辺,,,,,染の小道実行委員会,,,,,2016,2016,500000,期間,,20170224,20170226,"a:1:{s:4:""time"";b:0;}",,"3   ",3,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:5:""16000"";s:6:""備考"";s:0:"""";}",,"a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,街なか（屋外）イベント,無し,,,,,,無し,,,なし,なし,,,,,,,,,
,,,,,,,,,,,,,1,1,http://www.geigeki.jp/performance/event199/,,"森まゆみ氏をゲストにお迎えし、かけがえのない都市の記憶と風景をテーマに都市の再生・活用など、北川フラム氏と語り合います。その後、参加者とのディスカッションをおこないます。

[期間]平成30年3月9日（金）
[主催]東京芸術劇場（公益財団法人東京都歴史文化財団）
[会場]アルテアトロ（劇場2階）
[対談]北川フラムX 森まゆみ
[コーディネーター]上門周二（かみかど・しゅうじ）アネスト地域計画　代表","森まゆみ氏をゲストにお迎えし、かけがえのない都市の記憶と風景をテーマに都市の再生・活用など、北川フラム氏と語り合います。その後、参加者とのディスカッションをおこないます。

[期間]平成30年3月9日（金）
[主催]東京芸術劇場（公益財団法人東京都歴史文化財団）
[会場]アルテアトロ（劇場2階）
[対談]北川フラムX 森まゆみ
[コーディネーター]上門周二（かみかど・しゅうじ）アネスト地域計画　代表","東京芸術劇場 - アル・テアトロ",,,,,東京芸術劇場|公益財団法人東京都歴史文化財団,,,,,2017,2017,,単日/複数日,20180309,,,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:8:""21:00:00"";s:10:""time_bikou"";s:26:""18時30分 開場・受付"";}}}",,1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""41"";s:6:""備考"";s:0:"""";}",,"a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:45:""<p>入場料3,000円（学生2,000円）</p>
"";}",2,2,講演会・シンポジウム,無し,,,,,,無し,,,,なし,,,,,,,,日本,2
,,,,,,,,,,,,,1,1,https://www.artscouncil-tokyo.jp/ja/what-we-do/support/program/14516/,,"映画、グルメ、ファッション、スポーツ。新宿の現在・未来を表すキーワードを軸に、新宿のまちを満喫できるコンテンツを展開。
■ シネマズナイトアウトin新宿
東京国際映画祭のコンテンツとして、新宿独自の映画フェアを開催。
■ 新宿街バルウィーク
新宿で人気の繁華街で街バルを同時期開催。
■ 新宿ファッションステージ
新宿を代表する百貨店や、ファッションを学ぶ学生によるファッションイベントを開催。
■ ストリートラグビーin歌舞伎町
新宿のまちなかで、当日参加でも楽しめるストリートラグビーの試合を開催。
■ ステージイベント
新宿芸術天国の各コンテンツの紹介ステージのほか、新宿にゆかりのある人々が繰り広げるパフォーマンス。","映画、グルメ、ファッション、スポーツ。新宿の現在・未来を表すキーワードを軸に、新宿のまちを満喫できるコンテンツを展開。
■ シネマズナイトアウトin新宿
東京国際映画祭のコンテンツとして、新宿独自の映画フェアを開催。
■ 新宿街バルウィーク
新宿で人気の繁華街で街バルを同時期開催。
■ 新宿ファッションステージ
新宿を代表する百貨店や、ファッションを学ぶ学生によるファッションイベントを開催。
■ ストリートラグビーin歌舞伎町
新宿のまちなかで、当日参加でも楽しめるストリートラグビーの試合を開催。
■ ステージイベント
新宿芸術天国の各コンテンツの紹介ステージのほか、新宿にゆかりのある人々が繰り広げるパフォーマンス。",新宿駅前周辺各所,,,,,新宿芸術天国実行委員会,,,,,2016,2016,500000,期間,,20161021,20161023,"a:1:{s:4:""time"";b:0;}",,3,3,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:6:""100000"";s:6:""備考"";s:0:"""";}",,"a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,映画|街なか（屋外）イベント,無し,,,,,,無し,,,なし,なし,,,,,,,,,
,,,,,,,,,,,,,1,1,,,"[期間]平成30年3月24日（土）～25日（日）
[主催]特定非営利法人日本鉄道模型の会
[共催]東京芸術劇場（公益財団法人東京都歴史文化財団）
[会場]アトリエイースト、アトリエウエスト、ギャラリー1、ギャラリー2

","[期間]平成30年3月24日（土）～25日（日）
[主催]特定非営利法人日本鉄道模型の会
[共催]東京芸術劇場（公益財団法人東京都歴史文化財団）
[会場]アトリエイースト、アトリエウエスト、ギャラリー1、ギャラリー2

","東京芸術劇場 - アトリエイースト|東京芸術劇場 - アトリエウエスト|東京都庭園美術館 - 新館 ギャラリー1|東京都庭園美術館 - 新館 ギャラリー2",,,,,特定非営利法人日本鉄道模型の会,東京芸術劇場|公益財団法人東京都歴史文化財団,,,,2017,2017,,期間,,20180324,20180325,"a:1:{s:4:""time"";b:0;}",,2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:5:""10620"";s:6:""備考"";s:0:"""";}",,"a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:79:""<p>入場料<br />
500 円（保護者同伴の小学生以下は無料）</p>
"";}",,,展覧会（美術、歴史、写真、建築、文芸等）,無し,,,,,,無し,,,,なし,,,,,,,,,
