Title,id,会場(投稿),開催年度,多言語対応の有無,多言語対応（例）ウェブサイトの多言語化,バリアフリー対応の有無,バリアフリー対応策（例）,組織委員会の認証の有無,画像等データの有無,決算額_year,決算額_price
メタシトゥ（エドゥアルド・カッシーナ＆リヴァ・デュダレヴァ）,2454,トーキョーアーツアンドスペースレジデンシー,2017,2017,,有り,英語,無し,,なし,なし
ダニエル・シュワルツ,2455,トーキョーアーツアンドスペースレジデンシー,2017,2017,,有り,英語,無し,,なし,なし
特別展「江戸と北京」関連講座③日本に招来された清朝陶磁器,2457,"東京都江戸東京博物館 - 1F 貸出施設 会議室|東京都江戸東京博物館 - 1F 貸出施設 大ホール",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
ホ・テウォン,2458,トーキョーアーツアンドスペースレジデンシー,2017,2017,,有り,英語,無し,,なし,なし
マリエット・オヴレ,2459,トーキョーアーツアンドスペースレジデンシー,2017,2017,,有り,英語,無し,,なし,なし
バルバラ・クエト,2461,トーキョーアーツアンドスペースレジデンシー,2017,2017,,有り,英語,無し,,なし,なし
セイット・バタル・クルト,2462,トーキョーアーツアンドスペースレジデンシー,2017,2017,,有り,英語,無し,,なし,なし
"LECTURE SPOT プロダンサーによる様々なジャンルのダンスワークショップ",2463,"代々木公園 - イベント広場",2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,なし,なし
ステファニー・ガウス＆ヤナ・エスク,2464,トーキョーアーツアンドスペースレジデンシー,2017,2017,,有り,英語,無し,,なし,なし
"BATTLE PARK ジャンル別チームトーナメントダンスバトル",2466,"代々木公園 - けやき並木",2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,なし,なし
神無月茶席（2016年10月1日）,2470,,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
"TALK SHOW 渋谷とダンスをキーワードにしたトークショー",2471,"studio mission（渋谷区）",2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,なし,あり・その他画像
南千住散歩（2016年11月6日）,2473,東京都江戸東京博物館,2016,2016,,無し,,無し,,なし,なし
"COMMUNICATION BOOTH ストリートダンスを教育や社会奉仕活動に取り入れている団体を紹介",2477,"代々木公園 - イベント広場",2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,なし,なし
歌舞伎の化粧をしてみよう（大人向け）（2016年11月12日）,2478,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
クリスマスミニリースをつくろう（2016年11月12日）,2479,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
紙独楽を作ろう（2016年11月19日）,2480,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
万華鏡で遊ぼう（2016年11月26日）,2481,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
ぽち袋を摺ろう（2016年11月27日）,2483,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
師走茶席（2016年12月3日）,2484,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
和算パズル・反古紙で小物を作ろう。（2016年12月3日）,2485,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
"【特別展】  ティツィアーノとヴェネツィア派展",2486,"東京都美術館 – 1F 企画展示室|東京都美術館 – 2F 企画展示室|東京都美術館 – LBF 企画展示室",2017,2017,,有り,英語|中国語簡体字|中国語繁体字|韓国語,有り,バリアフリー対応施設,,あり・チラシ画像
和算パズル・反古紙で小物を作ろう（2017年1月7日）,2487,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
扇子遊びをしましょう（2017年1月21日）,2489,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
歌舞伎の鳴り物をならしてみよう（2017年1月21日）,2490,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
ときめきキモノ体験（2017年1月28日）,2494,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
鬼の面を作ろう（2017年1月29日）,2498,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
如月茶席（2017年2月4日）,2501,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
ときめきキモノ体験（2017年2月25日）,2504,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
立版古講座「浮世絵を組み立てよう」（2017年2月26日）,2505,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
歌舞伎の化粧をしてみよう(大人向け）（2017年3月4日）,2506,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
飛鳥山・王子の名所（などころ）散歩（2017年3月12日）,2507,東京都江戸東京博物館,2016,2016,,無し,,無し,,なし,なし
万華鏡で遊ぼう（2017年3月18日）,2509,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
ときめきキモノ体験（2016年11月27日）,2513,東京都江戸東京博物館,2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
関東大震災（2016年9月23日）,2517,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
"【特別展】  ボイマンス美術館所蔵 ブリューゲル「バベルの塔」展  16世紀ネーデルラントの至宝─ボスを超えて─",2519,"東京都美術館 – 1F 企画展示室|東京都美術館 – 2F 企画展示室|東京都美術館 – LBF 企画展示室",2017,2017,,有り,英語|中国語簡体字|中国語繁体字|韓国語,有り,バリアフリー対応施設,,あり・チラシ画像
ロロいつ高シリーズ2017,2523,こまばアゴラ劇場,2015,2015,,無し,,無し,,,なし
日本・パレスチナ共同創作「またさぶろう」,2528,,2015,2015,,無し,,無し,,,なし
関東大震災（2016年9月30日）,2529,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
文化都市江戸（2016年10月7日）,2530,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
文化都市江戸（2016年10月14日）,2533,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
世界最大級の寺社フェス「向源」,2534,,2015,2015,,無し,,無し,,,なし
文明開化東京（2016年10月21日）,2535,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
文明開化東京（2016年10月28日）,2536,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
現代の東京（2016年11月4日）,2537,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
現代の東京（2016年11月11日）,2538,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
"企画展「市民からのおくりもの 2016－平成27年度 新収蔵品から－」展みどころ（2016年11月18日）",2539,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
"企画展「市民からのおくりもの 2016－平成27年度 新収蔵品から－」展みどころ（2016年11月25日）",2540,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
モダン東京（2016年12月2日）,2541,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
モダン東京（2016年12月9日）,2543,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
出版と情報（2016年12月16日）,2544,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
出版と情報（2016年12月23日）,2545,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
江戸の商業（2017年1月6日）,2546,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
店めぐり・古典芸能ライブ,2547,緑香園|離島キッチン|THEGLEE|神楽坂モノガタリ,2017,2017,,有り,英語,無し,,なし,あり・チラシ画像|あり・その他画像
能楽　謡・仕舞,2552,梅若能楽学院会館,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
"【特別展】  ボストン美術館の至宝展──東西の名品、珠玉のコレクション",2556,"東京都美術館 – 1F 企画展示室|東京都美術館 – 2F 企画展示室|東京都美術館 – LBF 企画展示室",2017,2017,,有り,英語|中国語簡体字|中国語繁体字|韓国語,有り,バリアフリー対応施設,,あり・チラシ画像
"【特別展】  ゴッホ展 巡りゆく日本の夢",2558,"東京都美術館 – 1F 企画展示室|東京都美術館 – 2F 企画展示室|東京都美術館 – LBF 企画展示室",2017,2017,,有り,英語|中国語簡体字|中国語繁体字|韓国語,有り,バリアフリー対応施設,,あり・チラシ画像
神楽坂路上界隈,2559,神楽坂界隅（神楽坂路上界隅）,2017,2017,,有り,英語,無し,,なし,あり・チラシ画像|あり・その他画像
能楽　狂言,2562,梅若能楽学院会館,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
能楽　発表会,2563,宝生能楽堂,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
第９回,2565,"東京都庭園美術館 - 新館 ギャラリー2",2017,2017,,無し,英語|中国語簡体字|中国語繁体字|韓国語|その他,有り,バリアフリー対応施設,なし,なし
第１０回,2568,"東京都庭園美術館 - 新館 ギャラリー2",2017,2017,,無し,英語|中国語簡体字|中国語繁体字|韓国語|その他,有り,バリアフリー対応施設,なし,なし
長唄　三味線（低学年）,2570,杵家会館,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
"【特別展】  ティツィアーノとヴェネツィア派展",2572,"東京都美術館 – 1F 企画展示室|東京都美術館 – 2F 企画展示室|東京都美術館 – LBF 企画展示室",2017,2017,,有り,英語|中国語簡体字|中国語繁体字|韓国語,有り,バリアフリー対応施設,,あり・チラシ画像
茶室披き及び第1回茶会,2574,"東京都庭園美術館 - 庭園 茶室 「光華」広間",2017,2017,,有り,英語,有り,バリアフリー対応施設,なし,あり・その他画像
長唄　三味線（中学年以上）,2576,杵家会館,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
長唄　囃子（篠笛）,2577,杵家会館,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
第2回茶会,2578,"東京都庭園美術館 - 庭園 茶室 「光華」広間",2017,2017,,有り,英語,有り,バリアフリー対応施設,なし,あり・その他画像
長唄　囃子（小鼓・太鼓）,2579,杵家会館,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
三曲　箏曲（低学年）,2580,新宿文化センター,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
江戸の商業（2017年1月13日）,2582,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
三曲　箏曲（中学年以上）,2583,新宿文化センター,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
三曲　尺八,2584,芸能花伝舎,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
日本舞踊（女子）,2585,芸能花伝舎,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
企画展「徳川将軍家の婚礼」みどころ（2017年1月20日）,2586,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
日本舞踊（男子）,2587,芸能花伝舎,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
長唄　三味線（ユース）,2588,杵家会館,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,なし,あり・チラシ画像
企画展「徳川将軍家の婚礼」みどころ（2017年1月27日）,2589,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
三曲　箏曲（ユース）,2590,新宿文化センター,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,なし,あり・チラシ画像
日本舞踊（ユース）,2591,芸能花伝舎,2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,なし,あり・チラシ画像
企画展「徳川将軍家の婚礼」みどころ（2017年2月3日）,2592,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
空襲と都民（2017年2月10日）,2593,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
空襲と都民（2017年2月17日）,2594,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
長唄、三曲、日本舞踊、発表会,2595,"国立劇場 - 大劇場",2016,2016,,有り,英語|中国語簡体字|中国語繁体字|韓国語,無し,,,あり・チラシ画像
芝居と遊里（2017年2月24日）,2597,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
芝居と遊里（2017年3月3日）,2598,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
企画展「戦時下東京のこどもたち」みどころ（2017年3月10日）,2599,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
情景再現,2600,"東京都庭園美術館 - 庭園 茶室 「光華」広間",2017,2017,,有り,英語,有り,バリアフリー対応施設,なし,あり・その他画像
開化の背景（2017年3月17日）,2601,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
開化の背景（2017年3月24日）,2602,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
企画展「戦時下東京のこどもたち」みどころ（2017年3月31日）,2604,"東京都江戸東京博物館 - 5F 常設展示室",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
博物館ボランティア,2607,東京都江戸東京博物館,2016,2016,,有り,,有り,バリアフリー対応施設,なし,なし
8月8日（月）～11月6日（日）,2610,"東京都江戸東京博物館 - 1F 小ホール（旧 映像ホール）",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
11月8日（火）～2月19日（日）,2611,"東京都江戸東京博物館 - 1F 小ホール（旧 映像ホール）",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
2月21日（火）～5月21日（日）,2612,"東京都江戸東京博物館 - 1F 小ホール（旧 映像ホール）",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
映像ライブラリーの運営,2613,"東京都江戸東京博物館 - 7F 映像ライブラリー",2016,2016,,無し,,有り,バリアフリー対応施設,なし,なし
狛江市立和泉小学校（2016年10月11日）,2616,狛江市立和泉小学校,2016,2016,,無し,,無し,,なし,なし
日野市立東光寺小学校（2016年10月12日）,2618,日野市立東光寺小学校,2016,2016,,無し,,無し,,なし,なし
青梅市立第二小学校（2016年10月13日）,2620,青梅市立第二小学校,2016,2016,,無し,,無し,,なし,なし
神楽坂楽座～講釈場,2622,"毘沙門天善國寺 - 境内 特設ステージ",2017,2017,,有り,英語,無し,,なし,なし
江東区立毛利小学校（2016年10月16日）,2623,江東区立毛利小学校,2016,2016,,無し,,無し,,なし,なし
三宅村立三宅中学校（2016年10月20日）,2625,三宅村立三宅中学校,2016,2016,,無し,,無し,,なし,なし
成立学園中学・高等学校（2016年10月21日）,2627,成立学園中学・高等学校,2016,2016,,無し,,無し,,なし,なし
武蔵村山市立第二小学校（2016年10月21日）,2629,武蔵村山市立第二小学校,2016,2016,,無し,,無し,,なし,なし
武蔵野市立第一小学校（2016年10月21日）,2631,武蔵野市立第一小学校,2016,2016,,無し,,無し,,なし,なし
小平市立小平第九小学校（2016年10月26日）,2633,小平市立小平第九小学校,2016,2016,,無し,,無し,,なし,なし
清瀬市立清瀬小学校（2016年10月27日）,2635,清瀬市立清瀬小学校,2016,2016,,無し,,無し,,なし,なし
清瀬市立清瀬小学校,2637,清瀬市立清瀬小学校,2016,2016,,無し,,無し,,なし,なし
神楽坂芸能めぐり街角ライブ,2638,神楽坂路上界隈（神楽坂まち舞台・大江戸めぐり）,2017,2017,,有り,英語,無し,,なし,あり・チラシ画像|あり・その他画像
神楽坂路上界隈,2639,神楽坂界隅（神楽坂路上界隅）,2017,2015,,有り,英語,無し,,なし,あり・チラシ画像|あり・その他画像
覗いてみようお座敷遊び,2640,"東京神楽坂組合 - 見番",2017,2017,,有り,英語,無し,,なし,あり・チラシ画像|あり・その他画像
葛飾区立飯塚小学校（2016年10月27日）,2641,葛飾区立飯塚小学校,2016,2016,,無し,,無し,,なし,なし
羽村市立武蔵野小学校（2016年11月4日）,2643,羽村市立武蔵野小学校,2016,2016,,無し,,無し,,なし,なし
東京都立工芸高等学校（2016年11月9日）,2645,東京都立工芸高等学校,2016,2016,,無し,,無し,,なし,なし
荒川区立第七中学校（2016年11月12日）,2647,荒川区立第七中学校,2016,2016,,無し,,無し,,なし,なし
練馬区立光が丘第四中学校（2016年11月12日）,2649,練馬区立光が丘第四中学校,2016,2016,,無し,,無し,,なし,なし
八王子市立楢原中学校（2016年11月24日）,2651,八王子市立楢原中学校,2016,2016,,無し,,無し,,なし,なし
世田谷区立烏山小学校（2016年11月25日）,2653,世田谷区立烏山小学校,2016,2016,,無し,,無し,,なし,なし
東村山市立大岱小学校（2016年11月28日）,2655,東村山市立大岱小学校,2016,2016,,無し,,無し,,なし,なし
八王子市立由井第二小学校（2016年12月6日）,2657,八王子市立由井第二小学校,2016,2016,,無し,,無し,,なし,なし
東京都立三鷹中等教育学校（2016年12月7日）,2659,東京都立三鷹中等教育学校,2016,2016,,無し,,無し,,なし,なし
大田区立高畑小学校（2016年12月19日）,2661,大田区立高畑小学校,2016,2016,,無し,,無し,,なし,なし
東京都立中央ろう学校（2017年1月17日）,2663,東京都立中央ろう学校,2016,2016,,無し,,無し,,なし,なし
