ID,Title,"Tokyo FESTIVALの分類",WEBサイトのアドレス,概要,対象,会場(投稿),会場の所属する自治体,会場の存在する自治体名,主催,協賛,協力,後援,申請自治体,開催年度,"単日/複数日 - 期間",開催時間,開催日数（展覧会・公演）,公演回数／実施回数（講演、ワークショップ等）,人数/参加者数,料金,出演者数／出展アーティスト数／登壇者数等,出演者数／出展アーティスト数／登壇者数等（外国人）,ジャンル,多言語対応の有無,多言語対応（例）ウェブサイトの多言語化,多言語対応（例）音声ガイドの多言語化,多言語対応（例）キャプション・字幕の多言語化,多言語対応（例）その他の多言語化,多言語対応（例）その他の多言語化（内容）,バリアフリー対応の有無,バリアフリー対応策（例）,バリアフリー対応策（例）その他,組織委員会の認証の有無,画像等データの有無,画像,動画URL,関連プログラム名,決算額_year,決算額_price,期間_date,期間_date_to,単日/複数日_date,国_country,国_num
2143,白土保育所（2017年2月21日）,1,,"主に病院や福祉施設、幼稚園や保育園にて演奏した。

開催日：2017年2月21日（火）
内容：訪問コンサート
会場：白土保育所（いわき）
回数：1
入場者数：150",子供向け,白土保育所（いわき）,,,公益財団法人東京都交響楽団,,,,,2016,2016,,単日/複数日,20170221,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""150"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,なし,なし,,,,,,,
2144,つくしんぼ保育園、なの花保育園（2017年3月14日）,1,,"主に病院や福祉施設、幼稚園や保育園にて演奏した。

開催日：2017年3月14日（火）
内容：訪問コンサート
会場：つくしんぼ保育園、なの花保育園
回数：2
入場者数：130",子供向け,つくしんぼ保育園（日野市）|なの花保育園（江戸川区）,,,公益財団法人東京都交響楽団,,,,,2016,2016,,単日/複数日,20170314,"a:1:{s:4:""time"";b:0;}",1,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""130"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,なし,なし,,,,,,,
2145,小淀ホーム（2017年3月17日）,1,,"主に病院や福祉施設、幼稚園や保育園にて演奏した。

開催日：2017年3月17日（金）
内容：訪問コンサート
会場：小淀ホーム
回数：1
入場者数：30",高齢者向け,小淀ホーム,,,公益財団法人東京都交響楽団,,,,,2016,2016,,単日/複数日,20170317,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""30"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,なし,なし,,,,,,,
2146,浅草寺病院（2017年3月18日）,1,,"主に病院や福祉施設、幼稚園や保育園にて演奏した。

開催日：2017年3月18日（土）
内容：訪問コンサート
会場：浅草寺病院
回数：1
入場者数：30",,浅草寺病院,,,公益財団法人東京都交響楽団,,,,,2016,2016,,単日/複数日,20170318,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""30"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,なし,なし,,,,,,,
2147,しらさぎホーム（2017年3月20日）,1,,"主に病院や福祉施設、幼稚園や保育園にて演奏した。

開催日：2017年3月20日（月）
内容：訪問コンサート
会場：しらさぎホーム
回数：1
入場者数：65",高齢者向け,しらさぎホーム,,,公益財団法人東京都交響楽団,,,,,2016,2016,,単日/複数日,20170320,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""65"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,なし,なし,,,,,,,
2150,《金管五重奏》（2017年2月27日）,1,http://www.t-bunka.jp/old/sponsership/spo_170227.html,"［事業名］《金管五重奏》
［開催年月日］平成29年2月27日(月)
［入場者数］280人
［入場料等］無料

［演奏者］
トランペット:岡崎耕二、内藤知裕
ホルン:和田博史
トロンボーン:小田桐寛之
テューバ:佐藤 潔

［曲目］すぎやまこういち/『ドラゴンクエスト』より「序 曲のマーチ」 他",,"東京文化会館 - 大ホールホワイエ",,,東京文化会館|公益財団法人東京都交響楽団,,,,,2016,2016,,単日/複数日,20170227,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""13:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:17:""（12:30開場）"";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""280"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",5,,クラシック音楽（オペラ等を含む）,無し,,,,,,有り,バリアフリー対応施設,,なし,なし,,,,,,,
2161,神津島,1,,"島しょ芸術文化振興事業
舞台芸術に親しむ機会の少ない島しょ地区の住民に、舞台芸術の鑑賞機会を提供することにより、芸術文化の振興を図る。

町村名：神津島村
島名：神津島
公演ジャンル：寄席
公演日：平成29年1月21日（土）
公演会場：神津島村立神津中学校体育館
受託者：公益社団法人落語芸術協会
参加人数：106
児童・生徒(内数）：15",,神津島村立神津中学校体育館,,,東京都,,,,,2016,2016,,単日/複数日,20170121,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""106"";s:6:""備考"";s:30:""児童・生徒(内数）：15"";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,演芸（落語・漫才等）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,,なし,,,,,,,
2162,三宅島,1,,"島しょ芸術文化振興事業
舞台芸術に親しむ機会の少ない島しょ地区の住民に、舞台芸術の鑑賞機会を提供することにより、芸術文化の振興を図る。

町村名：三宅村
島名：三宅島
公演ジャンル：寄席
公演日：平成29年1月14日（土）
公演会場：三宅村文化会館
受託者：一般社団法人落語協会
参加人数：70
児童・生徒(内数）：0",,三宅村文化会館,,,東京都,,,,,2016,2016,,単日/複数日,20170114,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""70"";s:6:""備考"";s:29:""児童・生徒(内数）：0"";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,演芸（落語・漫才等）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,,なし,,,,,,,
2163,御蔵島,1,,"島しょ芸術文化振興事業
舞台芸術に親しむ機会の少ない島しょ地区の住民に、舞台芸術の鑑賞機会を提供することにより、芸術文化の振興を図る。

町村名：御蔵島村
島名：御蔵島
公演ジャンル：クラシック
公演日：平成28年12月11日（日）
公演会場：御蔵島村立御蔵島小中学校体育館
受託者：公益財団法人東京都交響楽団
参加人数：79
児童・生徒(内数）：10",,御蔵島村立御蔵島小中学校体育館,,,東京都,,,,,2016,2016,,単日/複数日,20161211,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""79"";s:6:""備考"";s:30:""児童・生徒(内数）：10"";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,,なし,,,,,,,
2164,八丈島,1,,"島しょ芸術文化振興事業
舞台芸術に親しむ機会の少ない島しょ地区の住民に、舞台芸術の鑑賞機会を提供することにより、芸術文化の振興を図る。

町村名：八丈町
島名：八丈島
公演ジャンル：寄席
公演日：平成28年10月15日（土）
公演会場：八丈町多目的ホール「おじゃれ」
受託者：公益社団法人落語芸術協会
参加人数：178
児童・生徒(内数）：6",,八丈町多目的ホール「おじゃれ」★重複,,,東京都,,,,,2016,2016,,単日/複数日,20161015,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""178"";s:6:""備考"";s:29:""児童・生徒(内数）：6"";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,演芸（落語・漫才等）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,,なし,,,,,,,
2165,青ヶ島,1,,"島しょ芸術文化振興事業
舞台芸術に親しむ機会の少ない島しょ地区の住民に、舞台芸術の鑑賞機会を提供することにより、芸術文化の振興を図る。

町村名：青ヶ島村
島名：青ヶ島
公演ジャンル：クラシック
公演日：平成28年10月21日（金）
公演会場：青ヶ島村立青ヶ島小中学校多目的ホール
受託者：公益財団法人東京都交響楽団
参加人数：65
児童・生徒(内数）：11",,青ヶ島村立青ヶ島小中学校多目的ホール,,,東京都,,,,,2016,2016,,単日/複数日,20161021,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:2:""65"";s:6:""備考"";s:30:""児童・生徒(内数）：11"";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,,なし,,,,,,,
2166,母島,1,,"島しょ芸術文化振興事業
舞台芸術に親しむ機会の少ない島しょ地区の住民に、舞台芸術の鑑賞機会を提供することにより、芸術文化の振興を図る。

町村名：小笠原村
島名：母島
公演ジャンル：クラシック
公演日：平成29年2月13日（月）
公演会場：小笠原村立母島小中学校体育館
受託者：公益財団法人東京都交響楽団
参加人数：250
児童・生徒(内数）：40
",,小笠原村立母島小中学校体育館,,,東京都,,,,,2016,2016,,単日/複数日,20170213,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""250"";s:6:""備考"";s:30:""児童・生徒(内数）：40"";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,,なし,,,,,,,
2167,父島,1,,"島しょ芸術文化振興事業
舞台芸術に親しむ機会の少ない島しょ地区の住民に、舞台芸術の鑑賞機会を提供することにより、芸術文化の振興を図る。

町村名：小笠原村
島名：父島
公演ジャンル：クラシック
公演日：平成29年2月12日（日）
公演会場：小笠原村地域福祉センター多目的ホール
受託者：公益財団法人東京都交響楽団
参加人数：250
児童・生徒(内数）：40",,小笠原村地域福祉センター多目的ホール,,,東京都,,,,,2016,2016,,単日/複数日,20170212,"a:1:{s:4:""time"";b:0;}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""250"";s:6:""備考"";s:30:""児童・生徒(内数）：40"";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",,,クラシック音楽（オペラ等を含む）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,,なし,,,,,,,
2179,子供歌舞伎教室,1,,"【事業名】第２４６回「子供歌舞伎教室」
【主催】東京都・公益財団法人都民劇場
【会場】歌舞伎座　東京都中央区銀座４－１２－１５
【開催日時】平成２８年１１月２３日（祝・水）
　　開場　午前8:00
　　開演　午前9:00
　　終演　午前10:00
【内容】「歌舞伎の解説」と「演目１本の鑑賞」
　　演目　「流星」清元連中
　　出演　中村巳之助、中村児太郎、尾上右近
【対象】都内在住・在学の小学生から高校生までの児童生徒と同伴の保護者及び引率者合計 約1,750名を招待
【参加費】無料

【申込状況】
(1)学校申込
申込数：26校 874名
当選：全校当選
落選：なし
当選率：100％
(2)個人申込
申込数：1,540件 3,905名
（はがき申し込み1,030件2,453名・フォームメール申し込み510件1,452名）
当選：300件 763名
落選：1,229件 3,107名
当選率：19.54％

※この他に出演者用に112名を招待（監事室分）
★招待 計875名

【出席状況】
(1)学校申込
来場数：842名
来場率：96.3％
(2)一般申込（監事室分含む）
来場数：753名
来場率：86.1％
(3)学校・一般合計
来場数：1,595名
来場率：91.2%",子供向け,歌舞伎座,,,東京都|公益財団法人都民劇場,,,,,2016,2016,,単日/複数日,20161123,"a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:0:"""";s:7:""time_to"";s:8:""10:00:00"";s:10:""time_bikou"";s:0:"""";}}}",1,1,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""1595"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""無料"";s:13:""ryoukin_bikou"";s:0:"""";}",3,,伝統芸能（歌舞伎・能等）|芸術文化の力を活用して、教育、福祉や医療、地域振興等の領域における課題を解決する事業,無し,,,,,,無し,,,,なし,,,,,,,
2183,坂本冬美特別公演★,1,,"【事業名】夏の「都民半額観劇会」（第１５０回）
【主催】東京都、(公財)東京都歴史文化財団、(公社)日本演劇興行協会、(公財)都民劇場
【実施劇場】歌舞伎座、国立劇場、シアタークリエ、新橋演舞場、帝国劇場、東京芸術劇場、明治座（５０音順）
【実施内容】「各劇場詳細情報」の公演を、各劇場が指定する入場券代金の半額にて観劇いただけます。
＊ 入場券代金のほかに、取扱手数料500円（１枚につき）と、入場券郵送料82円（１件につき）が必要となります。

【劇場名】明治座
【料金】S席：7,000円（1,000席）
【演目】
歌手生活30周年　坂本冬美 特別公演
「新版　女の花道」　「オンステージ　艶歌（うた）の花道」
勝野洋　葉山葉子　青山良彦　おりも政夫　曽我廼家八十吉　森山愛子　　ほか
【日時】10月2日(日)16時00分、10月25日(火)16時00分



",,明治座,,,東京都|公益財団法人東京都歴史文化財団|公益社団法人日本演劇興行協会|公益財団法人都民劇場,,,,,2016,2016,,単日/複数日,"20161002,20161025","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:0:"""";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""1263"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:37:""<p>S席：7,000円（1,000席）</p>
"";}",7,,コンサート（ポップス等）,無し,,,,,,無し,,,,なし,,,,,,,
2184,あの大鴉さえも,1,,"【事業名】夏の「都民半額観劇会」（第１５０回）
【主催】東京都、(公財)東京都歴史文化財団、(公社)日本演劇興行協会、(公財)都民劇場
【実施劇場】歌舞伎座、国立劇場、シアタークリエ、新橋演舞場、帝国劇場、東京芸術劇場、明治座（５０音順）
【実施内容】「各劇場詳細情報」の公演を、各劇場が指定する入場券代金の半額にて観劇いただけます。
＊ 入場券代金のほかに、取扱手数料500円（１枚につき）と、入場券郵送料82円（１件につき）が必要となります。

【劇場名】東京芸術劇場シアターイースト
【料金】指定席：3,500円（100席）
【演目】「あの大鴉、さえも」
小林聡美　片桐はいり　藤田桃子
【日時】10月6日(木)19時00分、10月7日(金)19時00分
",,"東京芸術劇場 - シアターイースト",,,東京都|公益財団法人東京都歴史文化財団|公益社団法人日本演劇興行協会|公益財団法人都民劇場,,,,,2016,2016,,単日/複数日,"20161006,20161007","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""19:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:0:"""";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""106"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:40:""<p>指定席：3,500円（100席）</p>
"";}",3,,演劇（ミュージカル等を含む）,無し,,,,,,無し,,,,なし,,,,,,,
2185,１０月歌舞伎公演,1,,"【事業名】夏の「都民半額観劇会」（第１５０回）
【主催】東京都、(公財)東京都歴史文化財団、(公社)日本演劇興行協会、(公財)都民劇場
【実施劇場】歌舞伎座、国立劇場、シアタークリエ、新橋演舞場、帝国劇場、東京芸術劇場、明治座（５０音順）
【実施内容】「各劇場詳細情報」の公演を、各劇場が指定する入場券代金の半額にて観劇いただけます。
＊ 入場券代金のほかに、取扱手数料500円（１枚につき）と、入場券郵送料82円（１件につき）が必要となります。

【劇場名】国立劇場
【料金】１等A席：5,500円（1,000席）
【演目】１０月歌舞伎公演
通し狂言「仮名手本忠臣蔵」第一部　（大序～四段目）
松本幸四郎　中村梅玉　　ほか
【日時】10月6日(木)11時00分、10月14日(金)11時00分
",,国立劇場,,,東京都|公益財団法人東京都歴史文化財団|公益社団法人日本演劇興行協会|公益財団法人都民劇場,,,,,2016,2016,,単日/複数日,"20161006,20161014","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""11:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:0:"""";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""1072"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:43:""<p>１等A席：5,500円（1,000席）</p>
"";}",1,,伝統芸能（歌舞伎・能等）,無し,,,,,,無し,,,,なし,,,,,,,
2186,ミス・サイゴン,1,,"【事業名】夏の「都民半額観劇会」（第１５０回）
【主催】東京都、(公財)東京都歴史文化財団、(公社)日本演劇興行協会、(公財)都民劇場
【実施劇場】歌舞伎座、国立劇場、シアタークリエ、新橋演舞場、帝国劇場、東京芸術劇場、明治座（５０音順）
【実施内容】「各劇場詳細情報」の公演を、各劇場が指定する入場券代金の半額にて観劇いただけます。
＊ 入場券代金のほかに、取扱手数料500円（１枚につき）と、入場券郵送料82円（１件につき）が必要となります。

【劇場名】帝国劇場
【料金】S席：7,250円（500席）
【演目】ミュージカル「ミス・サイゴン」
ダイアモンド✡ユカイ　[韓国]キム・スハ　小野田龍之介(20日)　
駒田一　笹本玲奈　上野哲也（31日）　　ほか
【日時】10月20日(木)18時15分、10月31日(月)13時30分
",,帝国劇場,,,東京都|公益財団法人東京都歴史文化財団|公益社団法人日本演劇興行協会|公益財団法人都民劇場,,,,,2016,2016,,単日/複数日,"20161020,20161031","a:1:{s:4:""time"";a:2:{i:0;a:3:{s:9:""time_from"";s:8:""18:15:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:15:""10月20日(木)"";}i:1;a:3:{s:9:""time_from"";s:8:""13:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:15:""10月31日(月)"";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""755"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:35:""<p>S席：7,250円（500席）</p>
"";}",6,1,演劇（ミュージカル等を含む）,無し,,,,,,無し,,,,なし,,,,,,韓国,1
2187,一人二役,1,,"【事業名】夏の「都民半額観劇会」（第１５０回）
【主催】東京都、(公財)東京都歴史文化財団、(公社)日本演劇興行協会、(公財)都民劇場
【実施劇場】歌舞伎座、国立劇場、シアタークリエ、新橋演舞場、帝国劇場、東京芸術劇場、明治座（５０音順）
【実施内容】「各劇場詳細情報」の公演を、各劇場が指定する入場券代金の半額にて観劇いただけます。
＊ 入場券代金のほかに、取扱手数料500円（１枚につき）と、入場券郵送料82円（１件につき）が必要となります。

【劇場名】シアタークリエ
【料金】指定席：5,500円（750席）
【演目】「一人♡二役」
大地真央　森公美子　山崎一　おかやまはじめ　　ほか
【日時】10月25日(火)18時00分、10月27日(木)18時00分
",,シアタークリエ,,,東京都|公益財団法人東京都歴史文化財団|公益社団法人日本演劇興行協会|公益財団法人都民劇場,,,,,2016,2016,,単日/複数日,"20161025,20161027","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""18:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:0:"""";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""659"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:40:""<p>指定席：5,500円（750席）</p>
"";}",4,,演劇（ミュージカル等を含む）,無し,,,,,,無し,,,,なし,,,,,,,
2188,祇園の姉妹,1,,"【事業名】都民の日記念／秋の「都民半額観劇会」（第１５１回）
【主催】東京都、(公財)東京都歴史文化財団、(公社)日本演劇興行協会、(公財)都民劇場
【実施劇場】浅草公会堂、歌舞伎座、国立劇場、シアタークリエ、新橋演舞場、帝国劇場、東京芸術劇場、日生劇場、三越劇場、明治座（５０音順）
【実施内容】「各劇場詳細情報」の公演を、各劇場が指定する入場券代金の半額にて観劇いただけます。
＊ 入場券代金のほかに、取扱手数料500円（１枚につき）と、入場券郵送料82円（１件につき）が必要となります。

【劇場名】明治座
【料金】S席：6,500円（1,000席）
【演目】「祗園の姉妹(ぎおんのきょうだい)」
檀れい、剛力彩芽、葛山信吾、山本陽子、松平健　 ほか
【日時】11月13日(日)16時00分、11月22日(火)16時00分",,明治座,,,東京都|公益財団法人東京都歴史文化財団|公益社団法人日本演劇興行協会|公益財団法人都民劇場,,,,,2016,2016,,単日/複数日,"20161113,20161122","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:00:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:0:"""";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""1172"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:37:""<p>S席：6,500円（1,000席）</p>
"";}",5,,演劇（ミュージカル等を含む）,無し,,,,,,無し,,,,なし,,,,,,,
2189,三婆,1,,"【事業名】都民の日記念／秋の「都民半額観劇会」（第１５１回）
【主催】東京都、(公財)東京都歴史文化財団、(公社)日本演劇興行協会、(公財)都民劇場
【実施劇場】浅草公会堂、歌舞伎座、国立劇場、シアタークリエ、新橋演舞場、帝国劇場、東京芸術劇場、日生劇場、三越劇場、明治座（５０音順）
【実施内容】「各劇場詳細情報」の公演を、各劇場が指定する入場券代金の半額にて観劇いただけます。
＊ 入場券代金のほかに、取扱手数料500円（１枚につき）と、入場券郵送料82円（１件につき）が必要となります。

【劇場名】新橋演舞場
【料金】１等席：6,500円（1,100席）
【演目】「三　婆」
大竹しのぶ、渡辺えり、キムラ緑子、安井謙太郎（ジャニーズJr.）、福田彩乃、段田安則　 ほか
【日時】11月15日(火)16時30分、11月17日(木)16時30分
",,新橋演舞場,,,東京都|公益財団法人東京都歴史文化財団|公益社団法人日本演劇興行協会|公益財団法人都民劇場,,,,,2016,2016,,単日/複数日,"20161115,20161117","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""16:30:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:0:"""";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:4:""1135"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:42:""<p>１等席：6,500円（1,100席）</p>
"";}",6,,演劇（ミュージカル等を含む）,無し,,,,,,無し,,,,なし,,,,,,,
2190,ミス・サイゴン,1,,"【事業名】都民の日記念／秋の「都民半額観劇会」（第１５１回）
【主催】東京都、(公財)東京都歴史文化財団、(公社)日本演劇興行協会、(公財)都民劇場
【実施劇場】浅草公会堂、歌舞伎座、国立劇場、シアタークリエ、新橋演舞場、帝国劇場、東京芸術劇場、日生劇場、三越劇場、明治座（５０音順）
【実施内容】「各劇場詳細情報」の公演を、各劇場が指定する入場券代金の半額にて観劇いただけます。
＊ 入場券代金のほかに、取扱手数料500円（１枚につき）と、入場券郵送料82円（１件につき）が必要となります。

【劇場名】帝国劇場
【料金】S席：7,250円（350席）
【演目】ミュージカル「ミス・サイゴン」
ダイアモンド✡ユカイ・笹本玲奈（11日）、駒田一・昆夏美(21日)　 ほか
【日時】11月11日(金)18時15分、11月21日(月)18時15分
",,帝国劇場,,,東京都|公益財団法人東京都歴史文化財団|公益社団法人日本演劇興行協会|公益財団法人都民劇場,,,,,2016,2016,,単日/複数日,"20161111,20161121","a:1:{s:4:""time"";a:1:{i:0;a:3:{s:9:""time_from"";s:8:""18:15:00"";s:7:""time_to"";s:0:"""";s:10:""time_bikou"";s:0:"""";}}}",2,2,"a:4:{s:15:""number_mokuhyou"";s:0:"""";s:14:""number_sokuhou"";s:0:"""";s:14:""number_kakutei"";s:3:""779"";s:6:""備考"";s:0:"""";}","a:2:{s:14:""ryoukin_select"";s:6:""有料"";s:13:""ryoukin_bikou"";s:35:""<p>S席：7,250円（350席）</p>
"";}",4,,演劇（ミュージカル等を含む）,無し,,,,,,無し,,,,なし,,,,,,,
